pres	tc	td	wspd	wdir	alt
109	-62.00	-90.80	46.73	265	15806
109	-61.96	-90.80	46.81	265	15812
109	-61.96	-90.80	46.87	265	15816
109	-62.05	-90.90	46.91	265	15823
109	-62.07	-90.90	46.97	265	15831
109	-62.07	-90.90	47.07	265	15839
109	-62.09	-90.90	47.24	265	15842
109	-62.14	-90.90	47.42	265	15846
109	-62.20	-91.00	47.61	265	15855
108	-62.24	-91.00	47.74	265	15862
108	-62.22	-91.00	47.83	265	15871
108	-62.29	-91.10	47.91	265	15880
108	-62.33	-91.10	48.00	265	15887
108	-62.31	-91.10	48.14	265	15892
108	-62.44	-91.20	48.32	265	15899
108	-62.53	-91.20	48.47	265	15907
108	-62.57	-91.20	48.56	265	15914
107	-62.62	-91.30	48.57	265	15921
107	-62.64	-91.30	48.57	265	15929
107	-62.64	-91.30	48.58	265	15934
107	-62.73	-91.40	48.60	265	15939
107	-62.82	-91.40	48.63	265	15947
107	-62.90	-91.50	48.66	265	15955
107	-62.91	-91.50	48.66	265	15960
107	-62.95	-91.50	48.63	265	15966
106	-62.97	-91.50	48.57	265	15973
106	-63.04	-91.60	48.53	265	15980
106	-63.11	-91.60	48.55	265	15986
106	-63.13	-91.60	48.62	265	15991
106	-63.17	-91.70	48.70	265	15996
106	-63.22	-91.70	48.75	265	16003
106	-63.30	-91.80	48.80	266	16009
106	-63.33	-91.80	48.85	266	16017
106	-63.39	-91.80	48.90	266	16026
106	-63.30	-91.80	48.95	266	16032
105	-63.37	-91.80	49.01	266	16039
105	-63.48	-91.90	49.08	266	16047
105	-63.57	-91.90	49.12	266	16056
105	-63.62	-92.00	49.14	266	16064
105	-63.66	-92.00	49.13	265	16070
105	-63.70	-92.00	49.13	265	16077
105	-63.70	-92.00	49.13	265	16085
104	-63.70	-92.00	49.12	265	16092
104	-63.79	-92.10	49.09	265	16098
104	-63.83	-92.10	49.06	265	16105
104	-63.88	-92.20	49.04	265	16112
104	-63.93	-92.20	49.02	265	16119
104	-63.97	-92.20	49.03	265	16126
104	-63.95	-92.20	49.05	264	16132
104	-63.97	-92.20	49.06	264	16138
104	-63.95	-92.20	49.07	264	16144
104	-63.97	-92.20	49.06	264	16152
103	-63.94	-92.20	49.05	264	16159
103	-63.74	-92.10	49.03	264	16166
103	-63.67	-92.00	49.01	264	16173
103	-63.65	-92.00	48.98	264	16180
103	-63.68	-92.00	48.91	264	16187
103	-63.68	-92.00	48.79	263	16194
103	-63.74	-92.10	48.66	263	16202
102	-63.81	-92.10	48.52	263	16209
102	-63.85	-92.10	48.40	263	16216
102	-63.87	-92.20	48.28	263	16222
102	-63.96	-92.20	48.18	263	16230
102	-64.01	-92.30	48.07	263	16237
102	-64.03	-92.30	47.96	263	16244
102	-63.98	-92.20	47.87	263	16252
102	-64.07	-92.30	47.79	263	16259
102	-64.05	-92.30	47.73	263	16265
102	-64.18	-92.40	47.69	263	16273
101	-64.25	-92.40	47.65	263	16281
101	-64.29	-92.40	47.61	263	16287
101	-64.34	-92.50	47.55	263	16292
101	-64.38	-92.50	47.53	263	16300
101	-64.47	-92.60	47.51	263	16309
101	-64.40	-92.50	47.50	264	16315
101	-64.41	-92.50	47.49	264	16321
101	-64.49	-92.60	47.48	264	16328
100	-64.60	-92.70	47.46	264	16336
100	-64.65	-92.70	47.45	264	16344
100	-64.72	-92.80	47.46	264	16348
100	-64.69	-92.70	47.49	264	16353
100	-64.78	-92.80	47.52	264	16361
100	-64.85	-92.80	47.58	264	16368
100	-64.81	-92.80	47.61	264	16375
100	-64.93	-92.90	47.61	264	16383
100	-64.96	-92.90	47.60	265	16391
99	-65.06	-93.00	47.59	265	16399
99	-65.09	-93.00	47.59	265	16407
99	-65.17	-93.10	47.61	265	16418
99	-65.11	-93.00	47.62	265	16426
99	-65.08	-93.00	47.60	265	16431
99	-65.10	-93.00	47.54	265	16438
99	-65.20	-93.10	47.45	265	16446
98	-65.24	-93.10	47.34	265	16454
98	-65.30	-93.20	47.23	265	16461
98	-65.35	-93.20	47.11	265	16470
98	-65.43	-93.30	46.99	265	16480
98	-65.39	-93.20	46.87	265	16488
98	-65.30	-93.20	46.74	266	16495
98	-65.26	-93.10	46.57	266	16502
98	-65.34	-93.20	46.39	266	16509
98	-65.39	-93.20	46.22	266	16517
97	-65.34	-93.20	46.09	266	16523
97	-65.25	-93.10	45.95	266	16529
97	-65.36	-93.20	45.81	266	16536
97	-65.32	-93.20	45.66	266	16543
97	-65.25	-93.10	45.51	266	16549
97	-65.34	-93.20	45.35	266	16554
97	-65.36	-93.20	45.19	266	16561
97	-65.43	-93.30	45.03	266	16568
97	-65.43	-93.30	44.87	266	16572
96	-65.45	-93.30	44.72	266	16579
96	-65.47	-93.30	44.57	266	16586
96	-65.49	-93.30	44.43	266	16591
96	-65.56	-93.30	44.29	266	16598
96	-65.63	-93.40	44.15	266	16605
96	-65.61	-93.40	43.97	267	16612
96	-65.69	-93.40	43.79	267	16620
96	-65.74	-93.50	43.63	267	16628
96	-65.78	-93.50	43.51	267	16636
96	-65.78	-93.50	43.42	267	16643
95	-65.80	-93.50	43.35	267	16651
95	-65.85	-93.60	43.27	268	16659
95	-65.89	-93.60	43.17	268	16668
95	-65.93	-93.60	43.05	268	16674
95	-65.91	-93.60	42.91	268	16683
95	-65.98	-93.60	42.77	268	16690
95	-65.89	-93.60	42.71	268	16695
95	-65.95	-93.60	42.67	268	16702
94	-66.02	-93.70	42.64	269	16711
94	-66.04	-93.70	42.61	269	16720
94	-66.06	-93.70	42.55	269	16728
94	-66.04	-93.70	42.46	269	16736
94	-66.06	-93.70	42.39	269	16744
94	-65.95	-93.60	42.34	269	16751
94	-65.93	-93.60	42.31	270	16759
94	-65.91	-93.60	42.30	270	16767
94	-65.97	-93.60	42.27	270	16776
93	-66.04	-93.70	42.23	270	16785
93	-66.03	-93.70	42.19	270	16794
93	-66.04	-93.70	42.13	270	16802
93	-65.94	-93.60	42.07	270	16806
93	-65.96	-93.60	42.00	270	16815
93	-65.99	-93.70	41.93	270	16824
93	-65.90	-93.60	41.85	270	16831
92	-65.94	-93.60	41.78	270	16837
92	-66.06	-93.70	41.72	271	16844
92	-66.16	-93.80	41.69	271	16854
92	-66.16	-93.80	41.70	271	16860
92	-66.14	-93.80	41.69	271	16869
92	-66.21	-93.80	41.62	271	16879
92	-66.16	-93.80	41.50	271	16892
92	-65.85	-93.60	41.34	271	16900
92	-65.94	-93.60	41.21	272	16908
91	-66.05	-93.70	41.11	272	16916
91	-66.16	-93.80	41.03	272	16925
91	-66.29	-93.80	40.91	272	16933
91	-66.29	-93.90	40.78	272	16941
91	-66.29	-93.90	40.64	272	16949
91	-66.40	-93.90	40.48	272	16960
90	-66.51	-94.00	40.36	272	16971
90	-66.57	-94.10	40.28	272	16979
90	-66.64	-94.10	40.23	272	16987
90	-66.68	-94.10	40.20	272	16997
90	-66.77	-94.20	40.13	272	17007
90	-66.82	-94.20	40.06	272	17013
90	-66.79	-94.20	40.03	273	17017
90	-66.86	-94.30	40.03	273	17024
90	-66.88	-94.30	40.05	273	17033
90	-66.77	-94.20	40.05	273	17040
89	-66.77	-94.20	40.01	273	17044
89	-66.92	-94.30	39.93	273	17052
89	-67.01	-94.40	39.81	273	17062
89	-67.08	-94.40	39.71	273	17070
89	-67.10	-94.40	39.62	273	17076
89	-67.14	-94.40	39.62	273	17086
89	-67.07	-94.40	39.63	273	17094
89	-67.16	-94.50	39.62	273	17102
88	-67.27	-94.60	39.62	273	17109
88	-67.31	-94.60	39.55	273	17117
88	-67.37	-94.60	39.50	273	17126
88	-67.44	-94.70	39.43	273	17134
88	-67.46	-94.70	39.41	273	17138
88	-67.38	-94.60	39.39	273	17142
88	-67.46	-94.70	39.38	273	17153
88	-67.55	-94.70	39.35	273	17162
88	-67.68	-94.80	39.26	273	17170
88	-67.68	-94.80	39.13	273	17179
87	-67.64	-94.80	39.01	273	17186
87	-67.57	-94.80	38.90	273	17191
87	-67.53	-94.70	38.82	273	17195
87	-67.77	-94.90	38.70	273	17201
87	-67.83	-94.90	38.58	273	17211
87	-67.74	-94.90	38.43	273	17221
87	-67.74	-94.90	38.31	273	17230
87	-67.77	-94.90	38.18	273	17240
86	-67.83	-94.90	38.09	273	17252
86	-67.85	-94.90	38.01	273	17263
86	-67.83	-94.90	37.96	272	17271
86	-67.83	-94.90	37.87	272	17280
86	-67.87	-95.00	37.75	272	17294
86	-67.67	-94.80	37.66	272	17301
86	-67.74	-94.90	37.61	272	17308
86	-67.85	-95.00	37.59	272	17315
85	-68.00	-95.10	37.62	271	17325
85	-68.07	-95.10	37.68	271	17332
85	-68.24	-95.20	37.73	271	17340
85	-68.26	-95.20	37.78	271	17348
85	-68.33	-95.30	37.80	271	17355
85	-68.35	-95.30	37.85	271	17364
85	-68.48	-95.40	37.93	271	17372
85	-68.45	-95.40	38.04	270	17377
84	-68.45	-95.40	38.11	270	17384
84	-68.63	-95.50	38.17	270	17393
84	-68.60	-95.50	38.24	270	17399
84	-68.50	-95.40	38.30	270	17402
84	-68.60	-95.50	38.36	270	17412
84	-68.86	-95.70	38.45	270	17424
84	-68.97	-95.80	38.54	269	17433
84	-68.99	-95.80	38.62	269	17442
84	-69.12	-95.80	38.64	270	17451
84	-69.25	-95.90	38.65	270	17460
83	-69.29	-96.00	38.64	270	17468
83	-69.31	-96.00	38.67	270	17476
83	-69.40	-96.10	38.73	270	17482
83	-69.44	-96.10	38.76	270	17491
83	-69.44	-96.10	38.76	270	17502
83	-69.48	-96.10	38.69	270	17508
83	-69.55	-96.20	38.55	270	17512
83	-69.67	-96.20	38.41	270	17521
82	-69.75	-96.30	38.23	270	17528
82	-69.82	-96.30	38.03	270	17535
82	-69.88	-96.40	37.85	270	17546
82	-69.88	-96.40	37.66	271	17553
82	-69.63	-96.20	37.47	271	17556
82	-69.71	-96.30	37.27	272	17561
82	-69.90	-96.40	37.08	272	17569
82	-70.03	-96.50	36.87	273	17577
82	-70.05	-96.50	36.69	273	17585
82	-70.13	-96.60	36.54	274	17591
82	-70.11	-96.60	36.37	274	17598
81	-70.17	-96.60	36.26	274	17611
81	-70.21	-96.60	36.14	275	17623
81	-70.19	-96.60	35.97	275	17630
81	-70.29	-96.70	35.79	276	17636
81	-70.36	-96.70	35.60	276	17646
81	-70.56	-96.90	35.40	277	17653
81	-70.58	-96.90	35.18	277	17659
81	-70.56	-96.90	34.94	277	17668
80	-70.56	-96.90	34.71	278	17681
80	-70.55	-96.90	34.46	278	17691
80	-70.54	-96.90	34.22	278	17700
80	-70.58	-96.90	33.96	278	17701
80	-70.73	-97.00	33.75	278	17708
80	-70.85	-97.10	33.60	279	17715
80	-70.83	-97.10	33.50	279	17722
80	-70.71	-97.00	33.40	279	17728
80	-70.73	-97.00	33.30	279	17735
80	-70.81	-97.10	33.19	279	17743
80	-70.85	-97.10	33.06	279	17754
79	-70.79	-97.00	32.95	279	17763
79	-70.92	-97.10	32.78	279	17774
79	-71.05	-97.20	32.59	279	17786
79	-71.12	-97.30	32.42	279	17796
79	-71.16	-97.30	32.25	279	17802
79	-71.14	-97.30	32.05	279	17807
79	-71.09	-97.30	31.81	279	17818
78	-71.07	-97.20	31.57	279	17830
78	-71.05	-97.20	31.35	279	17838
78	-71.01	-97.20	31.13	280	17843
78	-71.07	-97.20	30.95	280	17847
78	-71.24	-97.40	30.74	280	17857
78	-71.42	-97.50	30.60	280	17868
78	-71.46	-97.50	30.55	280	17873
78	-71.36	-97.40	30.53	281	17878
78	-71.34	-97.40	30.50	281	17888
78	-71.32	-97.40	30.44	281	17897
78	-71.23	-97.30	30.35	281	17903
77	-71.21	-97.30	30.26	281	17910
77	-71.19	-97.30	30.17	282	17920
77	-71.11	-97.30	30.08	282	17929
77	-71.17	-97.30	30.02	282	17939
77	-71.11	-97.30	29.98	282	17946
77	-71.09	-97.30	29.93	282	17952
77	-71.17	-97.30	29.84	282	17961
77	-71.17	-97.30	29.74	282	17968
77	-71.19	-97.30	29.65	282	17974
76	-71.17	-97.30	29.59	282	17979
76	-71.31	-97.40	29.57	282	17983
76	-71.37	-97.40	29.55	282	17990
76	-71.37	-97.40	29.51	282	17997
76	-71.46	-97.50	29.48	282	18003
76	-71.46	-97.50	29.47	282	18009
76	-71.56	-97.60	29.46	282	18015
76	-71.64	-97.60	29.49	281	18022
76	-71.66	-97.70	29.51	281	18029
76	-71.74	-97.70	29.53	281	18032
76	-71.80	-97.80	29.55	281	18036
76	-71.84	-97.80	29.56	281	18044
76	-71.86	-97.80	29.57	280	18050
76	-71.86	-97.80	29.59	280	18054
76	-71.96	-97.90	29.63	280	18060
75	-72.08	-97.90	29.68	280	18067
75	-72.11	-98.00	29.74	280	18072
75	-72.19	-98.00	29.80	280	18077
75	-72.17	-98.00	29.84	280	18084
75	-72.18	-98.00	29.87	279	18090
75	-72.23	-98.10	29.88	279	18095
75	-72.29	-98.10	29.89	279	18100
75	-72.43	-98.20	29.92	279	18107
75	-72.49	-98.30	29.97	279	18113
75	-72.55	-98.30	30.03	279	18119
75	-72.59	-98.30	30.08	278	18126
75	-72.55	-98.30	30.11	278	18130
74	-72.65	-98.40	30.13	278	18136
74	-72.65	-98.40	30.16	278	18142
74	-72.59	-98.30	30.20	278	18147
74	-72.61	-98.30	30.27	278	18152
74	-72.71	-98.40	30.35	277	18159
74	-72.71	-98.40	30.44	277	18165
74	-72.73	-98.40	30.50	277	18171
74	-72.75	-98.40	30.55	277	18176
74	-72.74	-98.40	30.59	276	18182
74	-72.78	-98.40	30.65	276	18188
74	-72.78	-98.40	30.72	276	18193
74	-72.76	-98.40	30.78	276	18199
74	-72.76	-98.40	30.86	276	18204
74	-72.68	-98.40	30.92	275	18210
74	-72.58	-98.30	30.99	275	18217
73	-72.46	-98.20	31.04	275	18222
73	-72.30	-98.10	31.11	274	18226
73	-72.22	-98.10	31.18	274	18232
73	-72.16	-98.00	31.24	274	18239
73	-72.10	-98.00	31.28	274	18245
73	-72.08	-98.00	31.31	274	18250
73	-72.10	-98.00	31.34	274	18257
73	-72.12	-98.00	31.40	274	18264
73	-72.14	-98.00	31.45	273	18270
73	-72.20	-98.00	31.50	273	18276
73	-72.28	-98.10	31.54	273	18281
73	-72.32	-98.10	31.56	273	18286
73	-72.34	-98.10	31.57	273	18294
72	-72.34	-98.10	31.58	273	18300
72	-72.34	-98.10	31.61	273	18305
72	-72.36	-98.20	31.66	273	18310
72	-72.38	-98.20	31.72	273	18315
72	-72.36	-98.20	31.78	273	18319
72	-72.36	-98.20	31.82	273	18324
72	-72.36	-98.20	31.84	273	18330
72	-72.25	-98.10	31.85	273	18336
72	-72.05	-97.90	31.86	273	18341
72	-71.87	-97.80	31.88	273	18346
72	-71.74	-97.70	31.90	273	18351
72	-71.68	-97.70	31.95	273	18357
72	-71.66	-97.70	31.98	273	18363
72	-71.62	-97.60	32.01	273	18368
72	-71.60	-97.60	32.03	274	18373
72	-71.60	-97.60	32.02	274	18380
71	-71.56	-97.60	31.99	274	18386
71	-71.40	-97.50	31.96	274	18391
71	-71.35	-97.40	31.94	274	18396
71	-71.37	-97.40	31.94	275	18402
71	-71.39	-97.50	31.94	275	18408
71	-71.39	-97.50	31.95	275	18413
71	-71.29	-97.40	31.91	275	18418
71	-71.27	-97.40	31.84	275	18424
71	-71.21	-97.30	31.76	276	18430
71	-71.08	-97.20	31.67	276	18436
71	-71.04	-97.20	31.60	276	18442
71	-71.04	-97.20	31.57	276	18448
71	-70.98	-97.20	31.54	276	18454
71	-70.90	-97.10	31.52	276	18460
70	-70.81	-97.10	31.46	276	18466
70	-70.75	-97.00	31.37	277	18472
70	-70.61	-96.90	31.25	277	18477
70	-70.48	-96.80	31.15	277	18484
70	-70.31	-96.70	31.08	277	18490
70	-70.06	-96.50	31.04	277	18496
70	-69.89	-96.40	31.00	277	18502
70	-69.79	-96.30	30.94	277	18508
70	-69.70	-96.30	30.85	277	18513
70	-69.58	-96.20	30.72	278	18519
70	-69.53	-96.10	30.57	278	18525
70	-69.49	-96.10	30.44	278	18530
70	-69.51	-96.10	30.34	278	18537
70	-69.53	-96.10	30.25	278	18543
70	-69.55	-96.20	30.18	277	18549
69	-69.58	-96.20	30.09	277	18555
69	-69.60	-96.20	29.99	277	18562
69	-69.68	-96.30	29.86	277	18568
69	-69.62	-96.20	29.73	277	18572
69	-69.60	-96.20	29.60	277	18579
69	-69.64	-96.20	29.50	276	18585
69	-69.66	-96.20	29.42	276	18590
69	-69.74	-96.30	29.36	276	18596
69	-69.78	-96.30	29.30	276	18600
69	-69.80	-96.30	29.23	276	18606
69	-69.80	-96.30	29.14	276	18612
69	-69.78	-96.30	29.05	276	18618
69	-69.76	-96.30	28.97	276	18624
69	-69.82	-96.30	28.90	275	18630
68	-69.89	-96.40	28.87	275	18636
68	-69.91	-96.40	28.85	275	18643
68	-69.91	-96.40	28.84	275	18648
68	-69.93	-96.40	28.81	275	18653
68	-69.91	-96.40	28.77	275	18659
68	-69.95	-96.40	28.71	275	18664
68	-69.97	-96.40	28.67	275	18669
68	-70.03	-96.50	28.64	275	18675
68	-70.09	-96.50	28.63	275	18680
68	-70.14	-96.60	28.64	275	18687
68	-70.20	-96.60	28.64	275	18692
68	-70.24	-96.70	28.64	275	18697
68	-70.24	-96.70	28.64	275	18703
68	-70.24	-96.70	28.62	275	18710
68	-70.22	-96.60	28.59	275	18715
68	-70.22	-96.60	28.59	275	18720
68	-70.32	-96.70	28.61	275	18726
67	-70.26	-96.70	28.66	275	18732
67	-70.11	-96.60	28.71	275	18740
67	-69.97	-96.50	28.74	275	18746
67	-69.88	-96.40	28.76	275	18754
67	-69.84	-96.40	28.78	275	18760
67	-69.77	-96.30	28.80	275	18765
67	-69.69	-96.30	28.84	275	18771
67	-69.69	-96.30	28.90	275	18777
67	-69.75	-96.30	28.97	275	18783
67	-69.82	-96.30	29.02	275	18789
67	-69.80	-96.30	29.03	275	18795
67	-69.82	-96.30	29.01	275	18801
67	-69.86	-96.40	28.99	275	18807
66	-69.86	-96.40	28.98	275	18812
66	-69.92	-96.40	29.01	275	18818
66	-70.00	-96.50	29.04	275	18823
66	-70.00	-96.50	29.06	276	18829
66	-70.04	-96.50	29.05	276	18835
66	-70.04	-96.50	29.03	276	18840
66	-70.07	-96.50	28.98	276	18846
66	-70.09	-96.50	28.95	276	18852
66	-70.06	-96.50	28.96	276	18858
66	-70.00	-96.50	28.99	276	18863
66	-69.96	-96.40	29.02	276	18869
66	-69.90	-96.40	29.05	276	18876
66	-69.83	-96.30	29.04	276	18882
66	-69.66	-96.20	29.01	276	18888
66	-69.60	-96.20	28.97	276	18895
66	-69.54	-96.20	28.93	276	18900
66	-69.45	-96.10	28.90	277	18905
65	-69.47	-96.10	28.88	277	18911
65	-69.53	-96.10	28.89	277	18916
65	-69.56	-96.20	28.89	277	18923
65	-69.60	-96.20	28.87	278	18928
65	-69.60	-96.20	28.83	278	18933
65	-69.60	-96.20	28.77	278	18939
65	-69.70	-96.30	28.68	279	18945
65	-69.72	-96.30	28.61	279	18951
65	-69.64	-96.20	28.56	279	18958
65	-69.49	-96.10	28.53	280	18963
65	-69.36	-96.00	28.50	280	18967
65	-69.19	-95.90	28.46	280	18974
65	-69.04	-95.80	28.39	281	18981
65	-68.93	-95.70	28.30	281	18986
65	-68.91	-95.70	28.20	282	18992
64	-68.78	-95.60	28.11	282	18996
64	-68.52	-95.40	28.04	282	19002
64	-68.45	-95.40	27.98	283	19008
64	-68.34	-95.30	27.94	283	19015
64	-68.24	-95.20	27.90	284	19022
64	-68.17	-95.20	27.85	284	19028
64	-68.06	-95.10	27.80	284	19034
64	-67.99	-95.10	27.75	285	19040
64	-67.97	-95.00	27.72	285	19045
64	-67.95	-95.00	27.68	286	19052
64	-67.93	-95.00	27.65	286	19058
64	-67.88	-95.00	27.63	287	19064
64	-67.84	-94.90	27.62	287	19071
64	-67.75	-94.90	27.61	288	19078
64	-67.60	-94.80	27.60	288	19083
64	-67.56	-94.80	27.59	289	19089
64	-67.56	-94.80	27.58	289	19095
63	-67.55	-94.70	27.56	289	19100
63	-67.53	-94.70	27.56	290	19106
63	-67.53	-94.70	27.57	290	19111
63	-67.56	-94.80	27.58	290	19117
63	-67.58	-94.80	27.59	291	19124
63	-67.60	-94.80	27.60	291	19130
63	-67.62	-94.80	27.60	291	19136
63	-67.60	-94.80	27.61	291	19141
63	-67.64	-94.80	27.64	291	19146
63	-67.73	-94.90	27.69	292	19153
63	-67.77	-94.90	27.73	292	19159
63	-67.77	-94.90	27.78	292	19163
63	-67.75	-94.90	27.82	292	19169
63	-67.77	-94.90	27.85	292	19176
63	-67.72	-94.90	27.89	292	19182
62	-67.68	-94.80	27.94	292	19187
62	-67.75	-94.90	28.01	293	19194
62	-67.79	-94.90	28.10	293	19199
62	-67.75	-94.90	28.19	293	19205
62	-67.79	-94.90	28.24	293	19211
62	-67.77	-94.90	28.28	293	19217
62	-67.77	-94.90	28.30	294	19224
62	-67.79	-94.90	28.30	294	19229
62	-67.79	-94.90	28.32	294	19234
62	-67.83	-94.90	28.36	294	19240
62	-67.85	-94.90	28.39	294	19246
62	-67.94	-95.00	28.40	295	19253
62	-68.00	-95.10	28.41	295	19259
62	-68.03	-95.10	28.40	295	19263
62	-68.05	-95.10	28.38	295	19270
62	-68.02	-95.10	28.35	296	19276
62	-67.94	-95.00	28.34	296	19280
62	-67.91	-95.00	28.32	296	19284
62	-67.98	-95.10	28.31	296	19290
61	-68.09	-95.10	28.29	297	19296
61	-68.07	-95.10	28.24	297	19301
61	-68.05	-95.10	28.18	297	19306
61	-68.02	-95.10	28.10	298	19312
61	-67.98	-95.10	28.00	298	19316
61	-67.96	-95.00	27.90	298	19323
61	-67.93	-95.00	27.81	298	19329
61	-67.85	-95.00	27.73	299	19334
61	-67.83	-94.90	27.62	299	19341
61	-67.82	-94.90	27.49	299	19347
61	-67.76	-94.90	27.35	300	19352
61	-67.78	-94.90	27.20	300	19359
61	-67.83	-94.90	27.06	301	19365
61	-67.82	-94.90	26.92	301	19371
61	-67.80	-94.90	26.77	301	19377
60	-67.80	-94.90	26.62	302	19382
60	-67.78	-94.90	26.45	302	19388
60	-67.87	-95.00	26.30	302	19394
60	-67.93	-95.00	26.15	303	19400
60	-67.95	-95.00	26.03	303	19407
60	-67.97	-95.00	25.93	303	19413
60	-67.93	-95.00	25.84	304	19418
60	-67.95	-95.00	25.67	304	19424
60	-68.02	-95.10	25.50	304	19429
60	-68.02	-95.10	25.30	304	19434
60	-68.04	-95.10	25.12	304	19440
60	-68.04	-95.10	24.95	304	19445
60	-68.01	-95.10	24.79	304	19450
60	-68.04	-95.10	24.61	304	19456
60	-67.99	-95.10	24.38	304	19462
60	-67.71	-94.90	24.15	304	19467
60	-67.60	-94.80	23.89	304	19473
60	-67.47	-94.70	23.64	304	19480
60	-67.43	-94.70	23.44	304	19487
59	-67.51	-94.70	23.22	304	19493
59	-67.56	-94.80	23.00	304	19500
59	-67.56	-94.80	22.76	304	19503
59	-67.53	-94.70	22.48	304	19506
59	-67.47	-94.70	22.16	303	19515
59	-67.45	-94.70	21.86	303	19522
59	-67.38	-94.60	21.56	303	19528
59	-67.42	-94.70	21.27	303	19535
59	-67.57	-94.80	21.02	302	19542
59	-67.66	-94.80	20.75	302	19548
59	-67.68	-94.80	20.51	302	19551
59	-67.64	-94.80	20.26	301	19557
59	-67.57	-94.80	20.04	300	19568
59	-67.42	-94.70	19.80	300	19572
59	-67.24	-94.50	19.57	299	19575
59	-67.33	-94.60	19.36	299	19582
58	-67.42	-94.70	19.13	298	19588
58	-67.40	-94.60	18.92	297	19594
58	-67.38	-94.60	18.68	296	19601
58	-67.42	-94.70	18.40	296	19611
58	-67.33	-94.60	18.15	295	19620
58	-67.11	-94.40	17.93	294	19626
58	-67.06	-94.40	17.74	293	19632
58	-67.00	-94.40	17.54	292	19639
58	-67.00	-94.40	17.39	291	19647
58	-66.95	-94.30	17.24	290	19656
58	-66.82	-94.20	17.12	289	19663
58	-66.74	-94.20	17.03	288	19671
58	-66.71	-94.20	16.97	287	19677
58	-66.69	-94.10	16.97	286	19686
58	-66.65	-94.10	17.02	286	19693
58	-66.67	-94.10	17.06	285	19699
57	-66.67	-94.10	17.10	284	19705
57	-66.64	-94.10	17.13	284	19712
57	-66.58	-94.10	17.20	284	19719
57	-66.53	-94.00	17.29	283	19724
57	-66.55	-94.00	17.41	283	19728
57	-66.58	-94.10	17.58	283	19732
57	-66.66	-94.10	17.73	283	19738
57	-66.67	-94.10	17.87	282	19744
57	-66.62	-94.10	17.98	282	19749
57	-66.55	-94.00	18.06	282	19756
57	-66.46	-94.00	18.12	282	19763
57	-66.38	-93.90	18.18	282	19767
57	-66.36	-93.90	18.27	281	19772
57	-66.40	-93.90	18.40	281	19778
57	-66.51	-94.00	18.57	281	19784
57	-66.53	-94.00	18.73	281	19790
56	-66.53	-94.00	18.87	281	19798
56	-66.49	-94.00	18.99	281	19803
56	-66.46	-94.00	19.12	281	19808
56	-66.48	-94.00	19.30	281	19814
56	-66.48	-94.00	19.52	282	19819
56	-66.51	-94.00	19.79	282	19825
56	-66.57	-94.10	20.08	282	19831
56	-66.64	-94.10	20.36	282	19836
56	-66.70	-94.10	20.61	282	19841
56	-66.73	-94.20	20.83	282	19847
56	-66.72	-94.20	21.07	282	19853
56	-66.70	-94.10	21.32	283	19858
56	-66.70	-94.10	21.63	283	19863
56	-66.75	-94.20	21.96	283	19870
56	-66.85	-94.30	22.28	283	19877
56	-66.85	-94.30	22.58	283	19880
56	-66.83	-94.20	22.86	284	19886
56	-66.81	-94.20	23.12	284	19894
56	-66.59	-94.10	23.38	284	19901
56	-66.48	-94.00	23.65	284	19905
56	-66.37	-93.90	23.95	284	19911
55	-66.22	-93.80	24.24	284	19917
55	-65.99	-93.60	24.53	284	19922
55	-65.73	-93.50	24.81	284	19928
55	-65.44	-93.30	25.08	285	19933
55	-65.18	-93.10	25.33	285	19937
55	-65.05	-93.00	25.57	285	19942
55	-64.92	-92.90	25.84	285	19947
55	-64.71	-92.70	26.13	285	19952
55	-64.58	-92.70	26.43	285	19958
55	-64.44	-92.60	26.74	286	19964
55	-64.27	-92.40	27.04	286	19970
55	-64.18	-92.40	27.35	286	19975
55	-64.13	-92.30	27.64	286	19980
55	-64.06	-92.30	27.91	286	19987
55	-64.04	-92.30	28.17	286	19992
55	-63.97	-92.20	28.44	287	19998
55	-63.95	-92.20	28.72	287	20003
55	-64.00	-92.30	29.00	287	20010
55	-64.00	-92.30	29.28	287	20015
54	-64.04	-92.30	29.53	288	20021
54	-64.00	-92.30	29.75	288	20027
54	-64.00	-92.30	29.92	288	20032
54	-64.01	-92.30	30.08	288	20037
54	-64.08	-92.30	30.22	289	20044
54	-64.11	-92.30	30.38	289	20049
54	-64.13	-92.30	30.54	289	20056
54	-64.10	-92.30	30.69	290	20062
54	-63.99	-92.20	30.79	290	20068
54	-63.92	-92.20	30.85	290	20072
54	-63.93	-92.20	30.87	290	20079
54	-64.01	-92.30	30.89	291	20084
54	-63.97	-92.20	30.92	291	20090
54	-63.94	-92.20	30.97	292	20097
54	-63.92	-92.20	31.00	292	20103
54	-63.83	-92.10	31.00	292	20110
54	-63.70	-92.00	30.97	293	20116
54	-63.48	-91.90	30.91	293	20122
54	-63.16	-91.70	30.85	294	20130
54	-63.05	-91.60	30.78	294	20136
53	-62.89	-91.50	30.70	295	20142
53	-62.83	-91.40	30.61	295	20150
53	-62.87	-91.50	30.49	296	20157
53	-62.83	-91.40	30.31	296	20162
53	-62.78	-91.40	30.10	297	20169
53	-62.69	-91.30	29.90	297	20175
53	-62.63	-91.30	29.69	298	20181
53	-62.60	-91.30	29.48	298	20188
53	-62.63	-91.30	29.26	299	20195
