pres	tc	td	wspd	wdir	alt
318	-46.59	-54.90	59.34	282	8605
318	-46.65	-55.00	59.38	282	8612
317	-46.75	-55.10	59.40	282	8619
317	-46.78	-55.10	59.38	282	8625
316	-46.88	-55.20	59.34	282	8633
316	-46.91	-55.20	59.30	282	8641
316	-46.91	-55.20	59.32	282	8647
316	-46.95	-55.30	59.34	282	8652
315	-47.01	-55.30	59.37	282	8657
315	-47.04	-55.40	59.36	282	8662
315	-47.11	-55.50	59.29	282	8668
314	-47.14	-55.50	59.21	282	8674
314	-47.21	-55.60	59.14	282	8681
314	-47.31	-55.70	59.07	282	8686
314	-47.34	-55.70	59.01	282	8694
313	-47.41	-55.80	58.95	282	8702
313	-47.48	-55.90	58.88	282	8710
312	-47.54	-55.90	58.78	282	8717
312	-47.58	-56.00	58.68	282	8724
312	-47.64	-56.10	58.59	282	8729
312	-47.71	-56.10	58.54	282	8737
311	-47.76	-56.20	58.53	282	8745
311	-47.83	-56.20	58.52	282	8752
311	-47.90	-56.30	58.51	282	8758
310	-47.94	-56.30	58.53	282	8763
310	-47.99	-56.40	58.54	282	8768
310	-48.04	-56.40	58.57	282	8775
309	-48.08	-56.40	58.59	282	8782
309	-48.13	-56.50	58.62	282	8788
309	-48.13	-56.50	58.63	282	8791
309	-48.20	-56.50	58.64	282	8795
308	-48.27	-56.60	58.64	282	8802
308	-48.33	-56.60	58.67	282	8807
308	-48.38	-56.70	58.71	282	8813
308	-48.41	-56.70	58.76	282	8819
307	-48.47	-56.80	58.77	282	8825
307	-48.54	-56.80	58.77	282	8832
307	-48.61	-56.90	58.74	282	8839
306	-48.70	-57.00	58.70	282	8847
306	-48.75	-57.00	58.67	282	8855
306	-48.84	-57.10	58.65	282	8864
305	-48.93	-57.10	58.65	282	8873
305	-49.00	-57.20	58.65	282	8880
305	-49.06	-57.30	58.67	282	8885
304	-49.11	-57.30	58.68	282	8889
304	-49.15	-57.30	58.70	282	8894
304	-49.22	-57.40	58.73	282	8900
304	-49.24	-57.40	58.77	282	8907
303	-49.31	-57.40	58.83	282	8913
303	-49.33	-57.50	58.88	282	8917
303	-49.40	-57.50	58.92	282	8922
303	-49.47	-57.50	58.94	282	8927
302	-49.51	-57.50	58.93	282	8934
302	-49.58	-57.60	58.93	282	8939
302	-49.62	-57.60	58.93	282	8943
302	-49.67	-57.60	58.93	282	8948
301	-49.73	-57.70	58.93	282	8955
301	-49.80	-57.70	58.90	282	8963
301	-49.86	-57.70	58.86	282	8970
300	-49.91	-57.70	58.82	282	8975
300	-49.93	-57.70	58.80	282	8981
300	-50.02	-57.80	58.78	282	8988
300	-50.10	-57.90	58.79	282	8996
299	-50.17	-57.90	58.81	282	9003
299	-50.21	-57.90	58.82	282	9008
299	-50.26	-58.00	58.82	282	9014
298	-50.32	-58.00	58.80	282	9020
298	-50.39	-58.10	58.77	283	9028
298	-50.45	-58.10	58.76	283	9035
298	-50.50	-58.20	58.74	283	9040
297	-50.54	-58.30	58.73	283	9046
297	-50.60	-58.30	58.71	283	9052
297	-50.67	-58.40	58.71	283	9058
296	-50.71	-58.50	58.71	283	9063
296	-50.78	-58.60	58.71	283	9069
296	-50.82	-58.60	58.71	283	9074
296	-50.86	-58.60	58.72	283	9080
295	-50.86	-58.70	58.71	283	9086
295	-50.90	-58.70	58.70	283	9091
295	-50.95	-58.80	58.68	283	9095
295	-50.99	-58.80	58.66	283	9100
294	-51.05	-58.90	58.65	282	9107
294	-51.10	-59.00	58.64	282	9113
294	-51.14	-59.00	58.64	282	9119
294	-51.18	-59.00	58.62	282	9124
293	-51.24	-59.10	58.61	282	9131
293	-51.29	-59.20	58.58	282	9138
293	-51.33	-59.20	58.54	283	9146
292	-51.41	-59.30	58.50	283	9153
292	-51.45	-59.40	58.46	283	9160
292	-51.54	-59.50	58.43	283	9167
292	-51.62	-59.50	58.41	283	9174
291	-51.66	-59.60	58.39	283	9179
291	-51.73	-59.60	58.37	283	9185
291	-51.79	-59.70	58.32	283	9191
290	-51.81	-59.70	58.26	283	9197
290	-51.85	-59.70	58.19	283	9202
290	-51.89	-59.70	58.12	283	9208
290	-51.98	-59.80	58.04	283	9214
289	-52.00	-59.80	57.96	283	9219
289	-52.06	-59.90	57.88	283	9226
289	-52.12	-60.00	57.82	283	9232
289	-52.16	-60.00	57.77	283	9237
288	-52.21	-60.00	57.75	283	9242
288	-52.23	-60.10	57.75	283	9248
288	-52.27	-60.10	57.76	283	9253
288	-52.29	-60.20	57.77	283	9259
287	-52.35	-60.20	57.77	283	9264
287	-52.41	-60.30	57.78	283	9269
287	-52.43	-60.30	57.80	283	9274
287	-52.47	-60.30	57.85	283	9280
286	-52.55	-60.50	57.92	283	9287
286	-52.62	-60.50	58.00	284	9293
286	-52.66	-60.60	58.08	284	9298
286	-52.68	-60.60	58.14	284	9303
286	-52.74	-60.70	58.17	284	9309
285	-52.84	-60.80	58.17	284	9317
285	-52.90	-60.90	58.16	284	9323
285	-52.94	-60.90	58.17	284	9329
284	-52.98	-61.00	58.18	284	9335
284	-53.02	-61.00	58.20	284	9339
284	-53.08	-61.10	58.22	284	9344
284	-53.12	-61.20	58.22	284	9350
283	-53.20	-61.30	58.22	284	9357
283	-53.28	-61.30	58.20	284	9364
283	-53.35	-61.40	58.19	284	9371
282	-53.41	-61.50	58.19	284	9378
282	-53.49	-61.50	58.21	283	9387
282	-53.59	-61.60	58.24	283	9397
281	-53.65	-61.70	58.27	283	9407
281	-53.75	-61.80	58.27	283	9416
280	-53.83	-61.80	58.27	283	9424
280	-53.88	-61.90	58.26	283	9432
280	-53.97	-62.00	58.23	283	9438
280	-54.03	-62.00	58.19	283	9442
279	-54.07	-62.10	58.16	283	9448
279	-54.15	-62.10	58.13	283	9456
279	-54.19	-62.10	58.11	283	9463
278	-54.23	-62.20	58.06	283	9468
278	-54.27	-62.20	58.01	283	9473
278	-54.33	-62.30	57.94	283	9478
278	-54.37	-62.30	57.87	283	9484
278	-54.43	-62.40	57.79	283	9490
277	-54.49	-62.40	57.74	283	9497
277	-54.57	-62.50	57.71	283	9504
277	-54.63	-62.50	57.70	283	9512
276	-54.71	-62.60	57.68	283	9520
276	-54.75	-62.60	57.67	283	9528
276	-54.81	-62.60	57.67	283	9536
275	-54.83	-62.60	57.67	283	9541
275	-54.87	-62.70	57.68	283	9544
275	-54.90	-62.70	57.72	283	9548
275	-54.98	-62.80	57.76	283	9553
275	-55.02	-62.80	57.80	283	9560
274	-55.02	-62.80	57.83	283	9565
274	-55.04	-62.80	57.85	283	9569
274	-55.10	-62.80	57.85	283	9574
274	-55.12	-62.90	57.85	283	9580
274	-55.16	-62.90	57.84	283	9584
273	-55.18	-62.90	57.82	283	9589
273	-55.24	-63.00	57.82	283	9596
273	-55.28	-63.00	57.82	283	9602
273	-55.32	-63.00	57.84	283	9606
272	-55.39	-63.10	57.86	283	9611
272	-55.45	-63.20	57.89	283	9617
272	-55.51	-63.20	57.95	283	9623
272	-55.57	-63.30	58.01	283	9629
271	-55.59	-63.30	58.09	283	9634
271	-55.63	-63.30	58.15	283	9638
271	-55.67	-63.40	58.22	283	9644
271	-55.72	-63.40	58.28	283	9651
270	-55.76	-63.40	58.31	283	9659
270	-55.82	-63.40	58.35	283	9666
270	-55.86	-63.50	58.39	283	9672
270	-55.90	-63.50	58.43	283	9677
269	-55.96	-63.50	58.47	283	9684
269	-56.01	-63.60	58.51	283	9688
269	-56.03	-63.60	58.55	283	9692
269	-56.11	-63.60	58.59	283	9698
268	-56.15	-63.70	58.65	283	9706
268	-56.21	-63.70	58.71	283	9712
268	-56.26	-63.70	58.78	283	9718
268	-56.30	-63.80	58.88	283	9722
268	-56.32	-63.80	58.97	283	9727
267	-56.36	-63.80	59.06	283	9732
267	-56.38	-63.90	59.13	283	9739
267	-56.42	-63.90	59.18	283	9745
266	-56.46	-63.90	59.21	283	9749
266	-56.51	-64.00	59.24	283	9753
266	-56.53	-64.00	59.31	283	9759
266	-56.61	-64.00	59.39	283	9766
266	-56.67	-64.00	59.48	283	9772
265	-56.69	-64.00	59.56	283	9777
265	-56.74	-64.10	59.63	283	9783
265	-56.80	-64.00	59.69	283	9791
264	-56.86	-64.10	59.72	283	9798
264	-56.89	-64.10	59.75	283	9804
264	-56.93	-64.10	59.79	283	9808
264	-56.97	-64.20	59.83	283	9811
264	-57.01	-64.20	59.88	283	9816
264	-57.07	-64.30	59.90	283	9823
263	-57.10	-64.30	59.90	283	9827
263	-57.14	-64.40	59.90	283	9832
263	-57.20	-64.40	59.90	283	9836
263	-57.22	-64.40	59.90	283	9840
263	-57.25	-64.50	59.92	284	9844
262	-57.29	-64.50	59.95	284	9849
262	-57.33	-64.50	60.01	284	9853
262	-57.37	-64.50	60.07	284	9857
262	-57.39	-64.50	60.13	284	9863
262	-57.42	-64.60	60.18	284	9867
262	-57.44	-64.60	60.21	284	9870
261	-57.48	-64.60	60.24	284	9875
261	-57.56	-64.60	60.25	284	9880
261	-57.57	-64.60	60.27	284	9885
261	-57.63	-64.70	60.32	284	9889
260	-57.67	-64.70	60.36	284	9894
260	-57.71	-64.70	60.40	284	9899
260	-57.72	-64.70	60.43	284	9903
260	-57.72	-64.70	60.44	284	9908
260	-57.78	-64.80	60.46	283	9913
260	-57.82	-64.80	60.47	283	9917
259	-57.86	-64.90	60.47	283	9922
259	-57.91	-65.00	60.47	283	9929
259	-58.01	-65.10	60.46	283	9937
258	-58.06	-65.10	60.45	283	9943
258	-58.10	-65.20	60.43	283	9948
258	-58.15	-65.20	60.41	283	9953
258	-58.17	-65.30	60.41	283	9956
258	-58.19	-65.30	60.41	283	9960
258	-58.23	-65.30	60.42	283	9965
257	-58.27	-65.30	60.41	283	9970
257	-58.30	-65.30	60.39	283	9974
257	-58.34	-65.30	60.37	283	9978
257	-58.38	-65.40	60.35	283	9982
257	-58.41	-65.40	60.34	283	9988
256	-58.45	-65.40	60.34	283	9994
256	-58.47	-65.40	60.35	283	9997
256	-58.51	-65.50	60.34	283	10000
256	-58.53	-65.50	60.32	283	10005
256	-58.54	-65.50	60.30	283	10009
256	-58.58	-65.60	60.28	283	10014
255	-58.60	-65.60	60.26	283	10019
255	-58.62	-65.60	60.26	283	10023
255	-58.66	-65.60	60.27	283	10026
255	-58.70	-65.70	60.28	283	10030
255	-58.75	-65.70	60.30	283	10035
255	-58.79	-65.70	60.31	283	10039
254	-58.82	-65.70	60.32	283	10043
254	-58.84	-65.70	60.32	283	10046
254	-58.86	-65.70	60.30	283	10051
254	-58.89	-65.80	60.27	283	10055
254	-58.91	-65.80	60.24	283	10060
254	-58.97	-65.80	60.21	282	10066
253	-59.01	-65.90	60.17	282	10072
253	-59.04	-65.90	60.13	282	10080
253	-59.04	-65.80	60.06	282	10089
252	-59.06	-65.80	59.98	282	10095
252	-59.09	-65.90	59.87	282	10100
252	-59.12	-65.90	59.76	282	10104
252	-59.15	-65.90	59.64	282	10108
252	-59.17	-66.00	59.53	282	10112
252	-59.21	-66.00	59.42	282	10116
251	-59.23	-66.00	59.30	282	10120
251	-59.26	-66.10	59.18	282	10124
251	-59.28	-66.10	59.05	282	10127
251	-59.30	-66.10	58.90	282	10132
251	-59.32	-66.20	58.77	282	10136
250	-59.32	-66.20	58.64	282	10141
250	-59.34	-66.20	58.48	282	10144
250	-59.34	-66.20	58.30	282	10148
250	-59.35	-66.30	58.10	282	10152
250	-59.37	-66.30	57.86	282	10157
250	-59.38	-66.30	57.62	282	10161
250	-59.39	-66.30	57.41	282	10166
249	-59.43	-66.40	57.19	282	10171
249	-59.39	-66.30	56.99	281	10178
249	-59.36	-66.30	56.78	281	10184
249	-59.32	-66.30	56.56	281	10190
248	-59.28	-66.30	56.36	281	10196
248	-59.25	-66.30	56.16	281	10202
248	-59.21	-66.20	55.98	281	10208
248	-59.17	-66.20	55.80	281	10214
247	-59.14	-66.20	55.64	281	10221
247	-59.10	-66.20	55.45	281	10227
247	-59.06	-66.20	55.23	281	10233
247	-59.03	-66.10	54.99	281	10239
246	-58.99	-66.10	54.75	281	10245
246	-58.95	-66.10	54.50	281	10251
246	-58.92	-66.10	54.27	281	10258
246	-58.88	-66.10	54.04	281	10264
245	-58.84	-66.00	53.80	281	10270
245	-58.81	-66.00	53.58	281	10276
245	-58.71	-66.10	53.37	281	10279
245	-58.69	-66.10	53.18	281	10283
245	-58.67	-66.20	53.09	281	10287
245	-58.65	-66.20	53.00	281	10291
244	-58.62	-66.30	52.93	281	10294
244	-58.60	-66.30	52.87	281	10298
244	-58.58	-66.30	52.82	281	10303
239	-58.71	-70.20	57.29	277	10427
239	-58.70	-70.30	57.33	277	10430
239	-58.68	-70.40	57.37	277	10434
239	-58.67	-70.60	57.42	277	10438
239	-58.65	-70.80	57.46	277	10441
239	-58.63	-70.90	57.50	277	10445
239	-58.62	-71.00	57.57	277	10448
238	-58.60	-71.20	57.65	277	10452
238	-58.58	-71.20	57.74	277	10456
238	-58.57	-71.30	57.82	277	10461
238	-58.56	-71.50	57.89	277	10466
238	-58.55	-71.60	57.96	277	10470
238	-58.54	-71.80	58.02	277	10475
237	-58.52	-71.90	58.08	277	10480
237	-58.51	-72.00	58.13	277	10485
237	-58.53	-71.90	58.17	277	10489
237	-58.55	-72.20	58.20	277	10492
237	-58.57	-72.50	58.22	277	10495
237	-58.58	-72.70	58.24	277	10499
236	-58.60	-72.80	58.24	277	10505
236	-58.62	-73.00	58.25	276	10510
236	-58.66	-73.20	58.25	276	10515
236	-58.69	-73.40	58.24	276	10520
236	-58.71	-73.60	58.24	276	10526
236	-58.75	-73.80	58.23	276	10530
235	-58.77	-74.00	58.22	276	10534
235	-58.83	-74.10	58.22	276	10540
235	-58.86	-73.70	58.21	276	10546
235	-58.90	-73.80	58.19	276	10551
235	-58.91	-73.90	58.17	276	10556
234	-58.93	-74.00	58.14	276	10560
234	-58.94	-74.10	58.11	276	10565
234	-58.95	-74.20	58.05	276	10570
234	-58.97	-74.30	57.97	276	10574
234	-58.98	-74.40	57.89	276	10579
234	-59.00	-74.40	57.81	276	10584
233	-59.01	-74.50	57.74	276	10588
233	-59.01	-70.20	57.68	276	10594
233	-59.01	-70.20	57.63	276	10600
233	-59.01	-70.20	57.59	276	10604
233	-58.99	-70.20	57.55	276	10608
232	-58.92	-70.10	57.52	276	10613
232	-58.83	-70.00	57.48	276	10617
232	-58.75	-69.90	57.42	276	10621
232	-58.73	-69.50	57.35	276	10625
232	-58.73	-69.50	57.28	276	10630
232	-58.73	-69.50	57.19	276	10635
231	-58.77	-69.50	57.09	276	10642
231	-58.83	-69.60	56.98	276	10648
231	-58.86	-69.60	56.85	276	10653
231	-58.90	-69.50	56.71	275	10658
231	-58.95	-69.60	56.56	275	10664
230	-58.95	-69.60	56.39	275	10669
230	-58.99	-69.60	56.24	275	10674
230	-59.03	-69.70	56.10	275	10677
230	-59.07	-69.70	55.96	275	10681
230	-59.08	-69.70	55.82	275	10685
230	-59.12	-69.80	55.68	275	10689
230	-59.16	-69.80	55.55	275	10694
229	-59.19	-69.80	55.41	275	10699
229	-59.21	-69.80	55.29	275	10703
229	-59.27	-69.90	55.17	275	10707
229	-59.29	-69.90	55.06	275	10712
229	-59.34	-69.70	54.96	275	10717
228	-59.40	-69.80	54.87	275	10723
228	-59.43	-69.90	54.78	275	10729
228	-59.47	-70.00	54.70	275	10736
228	-59.51	-70.10	54.62	275	10743
228	-59.54	-70.30	54.56	274	10747
227	-59.58	-70.40	54.53	274	10752
227	-59.60	-70.60	54.54	274	10757
227	-59.60	-70.60	54.55	274	10762
227	-59.60	-70.80	54.57	274	10767
227	-59.60	-70.90	54.57	274	10774
226	-59.56	-70.90	54.55	274	10780
226	-59.49	-71.00	54.52	274	10788
226	-59.30	-70.90	54.49	274	10794
226	-59.21	-71.00	54.48	273	10798
226	-59.21	-71.20	54.48	273	10803
225	-59.19	-71.30	54.50	273	10809
225	-59.14	-71.30	54.50	273	10816
225	-59.08	-71.40	54.50	273	10822
225	-59.08	-71.60	54.51	273	10827
224	-59.10	-71.70	54.51	273	10834
224	-59.10	-71.80	54.52	272	10841
224	-59.10	-71.90	54.56	272	10847
224	-59.12	-72.00	54.61	272	10853
224	-59.14	-72.20	54.66	272	10858
223	-59.18	-72.30	54.72	272	10862
223	-59.19	-72.40	54.78	272	10868
223	-59.21	-72.40	54.86	272	10874
223	-59.25	-72.60	54.97	272	10878
223	-59.25	-72.70	55.05	272	10882
222	-59.25	-72.80	55.15	272	10888
222	-59.23	-72.80	55.25	272	10893
222	-59.21	-72.90	55.36	271	10899
222	-59.20	-72.90	55.45	271	10904
222	-59.21	-73.10	55.55	271	10908
222	-59.23	-73.20	55.65	271	10914
221	-59.25	-73.30	55.76	271	10921
221	-59.25	-73.30	55.87	271	10926
221	-59.24	-73.40	55.96	270	10931
221	-59.24	-73.50	56.02	270	10936
221	-59.23	-73.60	56.06	270	10941
220	-59.23	-73.30	56.07	270	10949
220	-59.20	-73.40	56.05	270	10955
220	-59.16	-73.40	56.05	270	10962
220	-59.12	-73.50	56.04	270	10968
219	-59.07	-73.30	56.05	269	10977
219	-59.01	-73.30	56.08	269	10984
219	-58.97	-73.40	56.12	269	10988
219	-58.94	-73.50	56.16	269	10992
219	-58.90	-73.60	56.19	269	10997
218	-58.86	-73.70	56.21	269	11001
218	-58.88	-73.70	56.22	269	11008
218	-58.89	-73.70	56.25	269	11014
218	-58.91	-73.80	56.28	269	11020
218	-58.92	-73.80	56.31	269	11026
218	-58.89	-73.80	56.35	269	11032
217	-58.86	-73.80	56.39	269	11038
217	-58.83	-73.80	56.41	269	11044
217	-58.88	-73.70	56.43	269	11052
217	-58.92	-73.80	56.42	269	11058
216	-58.95	-73.90	56.40	269	11064
216	-58.98	-74.10	56.38	269	11069
216	-59.01	-74.20	56.37	269	11075
216	-59.07	-74.00	56.37	269	11080
191	-57.86	-88.00	52.40	272	11852
191	-57.79	-87.90	52.42	272	11858
191	-57.73	-87.90	52.43	272	11864
190	-57.69	-87.80	52.43	272	11870
190	-57.64	-87.80	52.43	273	11876
190	-57.67	-87.80	52.44	273	11882
190	-57.70	-87.90	52.45	273	11888
190	-57.71	-87.90	52.45	273	11894
190	-57.72	-87.90	52.45	273	11899
190	-57.73	-87.90	52.44	273	11904
189	-57.71	-87.90	52.42	273	11909
189	-57.71	-87.90	52.39	273	11914
189	-57.70	-87.90	52.36	273	11918
189	-57.53	-87.70	52.33	274	11924
189	-57.43	-87.70	52.31	274	11930
188	-57.34	-87.60	52.29	274	11935
188	-57.30	-87.60	52.27	274	11942
188	-57.29	-87.60	52.26	274	11946
188	-57.28	-87.60	52.25	274	11951
188	-57.27	-87.60	52.25	274	11956
188	-57.26	-87.60	52.25	274	11961
188	-57.26	-87.60	52.25	274	11966
187	-57.24	-87.60	52.26	274	11972
187	-57.16	-87.50	52.28	275	11978
187	-57.07	-87.40	52.29	275	11983
187	-56.96	-87.30	52.29	275	11988
187	-56.83	-87.30	52.27	275	11993
187	-56.76	-87.20	52.22	275	11998
187	-56.70	-87.20	52.17	275	12002
186	-56.63	-87.10	52.11	275	12007
186	-56.56	-87.10	52.05	275	12012
186	-56.49	-87.00	51.99	275	12017
186	-56.41	-80.60	51.93	275	12023
186	-56.36	-80.80	51.86	275	12028
186	-56.31	-81.00	51.79	275	12034
186	-56.26	-81.20	51.71	275	12039
185	-56.21	-81.40	51.64	275	12045
185	-56.15	-81.60	51.57	275	12050
185	-56.10	-81.80	51.52	275	12056
185	-56.05	-82.00	51.47	275	12061
185	-56.00	-82.30	51.43	275	12067
184	-55.95	-82.50	51.40	275	12072
184	-55.90	-82.70	51.36	275	12078
184	-55.85	-82.90	51.32	275	12084
184	-55.80	-83.10	51.27	275	12089
184	-55.75	-83.30	51.23	275	12095
184	-55.70	-83.50	51.20	274	12100
184	-55.68	-82.40	51.18	274	12105
183	-55.66	-81.40	51.17	274	12111
183	-55.65	-81.80	51.17	274	12116
183	-55.64	-82.30	51.18	274	12122
183	-55.66	-82.30	51.19	274	12127
183	-55.66	-82.70	51.20	273	12132
183	-55.67	-83.10	51.21	273	12137
182	-55.67	-83.50	51.22	273	12141
182	-55.68	-83.90	51.23	273	12146
182	-55.67	-84.20	51.25	273	12151
182	-55.66	-84.40	51.27	273	12156
182	-55.66	-84.30	51.28	272	12160
182	-55.62	-84.90	51.29	272	12164
182	-55.60	-84.90	51.29	272	12169
182	-55.62	-82.80	51.29	272	12174
181	-55.62	-83.30	51.30	272	12180
181	-55.64	-83.90	51.32	272	12185
181	-55.66	-85.10	51.36	272	12191
181	-55.70	-85.40	51.42	271	12196
181	-55.70	-85.90	51.50	271	12202
181	-55.72	-86.50	51.58	271	12207
180	-55.68	-86.50	51.67	271	12212
180	-55.68	-86.50	51.78	271	12218
180	-55.68	-86.50	51.89	271	12223
180	-55.66	-86.40	52.02	270	12228
180	-55.68	-86.50	52.15	270	12233
180	-55.72	-86.50	52.29	270	12239
180	-55.73	-86.50	52.42	270	12244
180	-55.77	-86.50	52.54	270	12249
179	-55.79	-86.50	52.63	270	12255
179	-55.81	-86.60	52.71	270	12260
179	-55.83	-86.60	52.76	270	12265
179	-55.79	-86.50	52.80	270	12270
179	-55.75	-86.50	52.83	270	12275
179	-55.75	-86.50	52.85	270	12280
178	-55.75	-86.50	52.86	270	12285
178	-55.68	-86.50	52.87	270	12289
178	-55.64	-86.40	52.86	270	12295
178	-55.61	-86.40	52.86	270	12300
178	-55.59	-86.40	52.86	270	12306
178	-55.56	-86.40	52.87	270	12311
178	-55.52	-86.40	52.90	270	12316
178	-55.46	-86.30	52.94	270	12321
177	-55.33	-86.20	52.98	270	12327
177	-55.17	-86.10	53.02	270	12332
177	-55.02	-86.00	53.05	270	12338
177	-54.88	-85.90	53.05	271	12344
177	-54.73	-85.80	53.05	271	12349
176	-54.58	-85.70	53.04	271	12355
176	-54.50	-85.70	53.03	271	12361
176	-54.48	-85.60	53.04	271	12366
176	-54.49	-85.60	53.06	271	12371
176	-54.49	-85.70	53.06	271	12376
176	-54.50	-85.70	53.05	271	12381
176	-54.52	-85.70	53.03	271	12387
176	-54.53	-85.70	52.99	271	12393
175	-54.54	-85.70	52.96	271	12400
175	-54.56	-85.70	52.92	271	12406
175	-54.55	-85.70	52.89	271	12413
175	-54.54	-85.70	52.85	271	12420
175	-54.55	-85.70	52.80	271	12426
174	-54.56	-85.70	52.72	271	12432
174	-54.60	-85.70	52.62	271	12439
174	-54.66	-85.80	52.53	271	12445
174	-54.72	-85.80	52.47	271	12452
174	-54.76	-85.80	52.43	271	12457
174	-54.84	-85.90	52.41	271	12463
173	-54.88	-85.90	52.41	270	12470
173	-54.93	-85.90	52.42	270	12476
173	-54.98	-86.00	52.44	270	12482
173	-55.03	-86.00	52.46	270	12488
173	-55.08	-86.10	52.49	270	12493
173	-55.13	-86.10	52.52	270	12498
172	-55.17	-86.10	52.54	270	12504
172	-55.22	-86.20	52.54	270	12509
172	-55.26	-86.20	52.52	270	12514
172	-55.31	-86.20	52.48	270	12519
172	-55.36	-86.20	52.44	270	12525
172	-55.40	-86.30	52.39	270	12530
172	-55.45	-86.30	52.35	270	12535
172	-55.50	-86.30	52.33	270	12540
171	-55.53	-86.40	52.33	270	12545
171	-55.56	-86.40	52.33	270	12550
171	-55.59	-86.40	52.33	270	12556
171	-55.62	-86.40	52.34	269	12561
171	-55.66	-86.40	52.33	269	12566
171	-55.69	-86.50	52.33	269	12571
171	-55.72	-86.50	52.31	269	12576
170	-55.75	-86.50	52.29	269	12581
170	-55.78	-86.50	52.27	269	12586
170	-55.81	-86.60	52.24	269	12591
170	-55.84	-86.60	52.19	269	12597
170	-55.87	-86.60	52.13	269	12602
170	-55.90	-86.60	52.06	269	12608
170	-55.94	-86.60	51.99	269	12613
169	-55.97	-86.70	51.91	269	12618
169	-56.01	-86.70	51.84	269	12624
169	-56.04	-86.70	51.77	269	12629
169	-56.08	-86.70	51.71	269	12635
169	-56.11	-86.80	51.66	269	12640
169	-56.15	-86.80	51.61	269	12646
169	-56.18	-86.80	51.57	268	12651
168	-56.21	-86.80	51.53	268	12656
168	-56.23	-86.80	51.49	268	12661
168	-56.25	-86.90	51.44	268	12665
168	-56.27	-86.90	51.39	268	12669
168	-56.29	-86.90	51.35	268	12674
168	-56.31	-86.90	51.33	268	12679
168	-56.34	-86.90	51.31	268	12684
168	-56.37	-86.90	51.27	268	12689
167	-56.41	-87.00	51.24	268	12696
167	-56.44	-87.00	51.21	268	12702
167	-56.48	-87.00	51.17	268	12708
167	-56.51	-87.00	51.12	268	12714
167	-56.54	-87.10	51.07	268	12720
167	-56.55	-87.10	51.02	268	12725
166	-56.57	-87.10	50.97	268	12730
166	-56.58	-87.10	50.92	268	12735
166	-56.60	-87.10	50.87	268	12740
166	-56.62	-87.10	50.82	268	12744
166	-56.58	-87.10	50.77	268	12749
166	-56.55	-87.10	50.71	268	12754
166	-56.52	-87.00	50.64	268	12759
166	-56.49	-87.00	50.58	268	12764
166	-56.46	-87.00	50.53	268	12768
165	-56.42	-87.00	50.49	268	12773
165	-56.40	-87.00	50.45	268	12779
165	-56.38	-86.90	50.41	268	12784
165	-56.35	-86.90	50.39	268	12789
165	-56.33	-86.90	50.38	268	12794
165	-56.23	-86.80	50.36	268	12800
164	-56.12	-86.80	50.35	268	12806
164	-56.04	-86.70	50.34	268	12810
164	-55.94	-86.70	50.35	268	12815
164	-55.92	-86.60	50.37	268	12820
164	-55.90	-86.60	50.38	268	12826
164	-55.87	-86.60	50.40	268	12832
164	-55.85	-86.60	50.42	268	12838
164	-55.83	-86.60	50.42	268	12844
163	-55.80	-86.60	50.42	268	12850
163	-55.78	-86.50	50.42	268	12855
163	-55.75	-86.50	50.41	269	12861
163	-55.73	-86.50	50.42	269	12867
163	-55.75	-86.50	50.43	269	12872
163	-55.77	-86.50	50.44	269	12877
163	-55.79	-86.50	50.44	269	12881
162	-55.78	-86.50	50.45	269	12886
162	-55.77	-86.50	50.45	269	12891
162	-55.75	-86.50	50.47	269	12896
162	-55.74	-86.50	50.48	269	12901
162	-55.73	-86.50	50.52	269	12906
162	-55.71	-86.50	50.56	269	12911
162	-55.71	-86.50	50.63	269	12916
162	-55.69	-86.50	50.71	269	12921
161	-55.67	-86.50	50.80	269	12927
161	-55.59	-86.40	50.89	269	12932
161	-55.55	-86.40	50.98	269	12937
161	-55.50	-86.30	51.06	270	12942
161	-55.46	-86.30	51.14	270	12947
161	-55.43	-86.30	51.23	270	12952
161	-55.40	-86.30	51.32	270	12957
161	-55.40	-86.30	51.41	270	12962
160	-55.43	-86.30	51.49	270	12968
160	-55.46	-86.30	51.57	270	12974
160	-55.46	-86.30	51.64	270	12978
160	-55.50	-86.30	51.71	270	12983
160	-55.56	-86.40	51.78	270	12990
160	-55.57	-86.40	51.85	270	12995
160	-55.59	-86.40	51.94	270	13000
160	-55.61	-86.40	52.03	271	13006
159	-55.63	-86.40	52.12	271	13013
159	-55.63	-86.40	52.22	271	13018
159	-55.59	-86.40	52.30	271	13023
159	-55.59	-86.40	52.38	271	13028
159	-55.59	-86.40	52.44	271	13033
159	-55.59	-86.40	52.48	271	13038
158	-55.59	-86.40	52.52	271	13043
158	-55.59	-86.40	52.53	271	13048
158	-55.59	-86.40	52.54	272	13053
158	-55.59	-86.40	52.54	272	13057
158	-55.63	-86.40	52.52	272	13063
158	-55.65	-86.40	52.50	272	13068
158	-55.67	-86.50	52.48	272	13073
158	-55.70	-86.50	52.46	272	13079
158	-55.72	-86.50	52.44	272	13085
157	-55.75	-86.50	52.42	272	13090
157	-55.78	-86.50	52.40	272	13096
157	-55.81	-86.60	52.39	272	13102
157	-55.84	-86.60	52.37	272	13109
157	-55.84	-86.60	52.35	272	13114
157	-55.84	-86.60	52.30	272	13119
