pres	tc	td	wspd	wdir	alt
311	-43.03	-44.60	42.39	210	8840
311	-43.09	-44.70	42.46	210	8847
310	-43.12	-44.70	42.54	210	8853
310	-43.18	-44.70	42.64	211	8858
310	-43.18	-44.70	42.76	211	8864
310	-43.24	-44.80	42.90	211	8870
309	-43.30	-44.90	43.07	211	8875
309	-43.36	-44.90	43.27	210	8880
309	-43.39	-45.00	43.48	210	8887
308	-43.48	-45.10	43.67	210	8894
308	-43.51	-45.10	43.84	210	8901
308	-43.54	-45.20	44.01	210	8907
308	-43.60	-45.20	44.15	210	8914
307	-43.63	-45.20	44.28	210	8921
307	-43.66	-45.30	44.41	210	8929
306	-43.69	-45.30	44.53	210	8937
306	-43.72	-45.30	44.67	210	8944
306	-43.81	-45.40	44.80	210	8950
306	-43.81	-45.40	44.91	210	8957
305	-43.87	-45.50	45.01	210	8964
305	-43.87	-45.50	45.10	210	8968
305	-43.90	-45.50	45.16	210	8973
305	-43.90	-45.50	45.19	210	8979
304	-43.99	-45.60	45.20	210	8985
304	-44.05	-45.70	45.19	210	8991
304	-44.11	-45.70	45.15	210	8997
304	-44.11	-45.80	45.11	210	9003
303	-44.20	-45.80	45.06	210	9009
303	-44.20	-45.80	45.03	210	9015
303	-44.26	-45.90	45.01	209	9022
302	-44.32	-46.00	45.00	209	9030
302	-44.35	-46.00	44.98	209	9039
302	-44.41	-46.10	44.96	209	9046
301	-44.47	-46.10	44.94	209	9052
301	-44.54	-46.20	44.93	208	9059
301	-44.60	-46.20	44.93	208	9067
300	-44.63	-46.30	44.95	208	9075
300	-44.69	-46.40	44.97	208	9083
300	-44.75	-46.40	44.98	208	9091
299	-44.81	-46.50	44.95	208	9097
299	-44.88	-46.50	44.85	208	9105
299	-44.94	-46.60	44.71	208	9112
298	-45.00	-46.70	44.57	208	9118
298	-45.00	-46.70	44.42	209	9123
298	-45.06	-46.80	44.28	209	9129
298	-45.16	-46.80	44.18	209	9136
297	-45.22	-46.90	44.07	209	9144
297	-45.28	-47.00	44.03	209	9150
297	-45.31	-47.00	44.01	209	9156
296	-45.38	-47.10	43.96	209	9163
296	-45.44	-47.20	43.92	209	9168
296	-45.47	-47.20	43.92	209	9173
296	-45.50	-47.20	43.92	209	9178
295	-45.57	-47.30	44.00	209	9184
295	-45.63	-47.30	44.12	209	9194
295	-45.69	-47.40	44.25	209	9203
294	-45.79	-47.50	44.38	209	9211
294	-45.88	-47.60	44.52	209	9218
294	-45.92	-47.70	44.56	209	9225
293	-45.95	-47.70	44.55	209	9230
293	-45.98	-47.80	44.51	209	9234
293	-46.08	-47.80	44.50	209	9241
292	-46.14	-47.90	44.51	209	9251
292	-46.21	-48.00	44.53	209	9260
292	-46.27	-48.10	44.52	209	9268
292	-46.34	-48.10	44.50	209	9273
291	-46.37	-48.20	44.47	209	9278
291	-46.43	-48.30	44.40	209	9282
291	-46.47	-48.30	44.33	209	9289
290	-46.56	-48.40	44.32	209	9296
290	-46.63	-48.50	44.39	209	9306
290	-46.69	-48.50	44.52	209	9314
290	-46.73	-48.60	44.67	209	9320
289	-46.76	-48.60	44.88	209	9325
289	-46.79	-48.70	45.07	209	9332
289	-46.86	-48.70	45.19	209	9340
288	-46.96	-48.80	45.25	210	9349
288	-46.99	-48.90	45.32	210	9355
288	-47.02	-48.90	45.41	210	9361
287	-47.09	-49.00	45.50	210	9368
287	-47.13	-49.00	45.61	210	9376
287	-47.19	-49.10	45.75	210	9387
286	-47.23	-49.10	45.84	210	9394
286	-47.29	-49.20	45.88	210	9398
286	-47.29	-49.20	45.86	210	9404
286	-47.34	-49.20	45.83	210	9411
285	-47.39	-49.30	45.88	210	9419
285	-47.46	-49.40	45.97	210	9426
285	-47.51	-49.40	46.09	210	9434
284	-47.58	-49.50	46.23	210	9442
284	-47.62	-49.50	46.40	210	9450
284	-47.69	-49.60	46.53	210	9456
283	-47.74	-49.70	46.59	210	9461
283	-47.76	-49.70	46.63	210	9466
283	-47.81	-49.70	46.67	210	9474
282	-47.88	-49.80	46.74	210	9481
282	-47.95	-49.90	46.79	210	9489
282	-47.99	-49.90	46.85	210	9494
282	-48.04	-50.00	46.93	210	9500
282	-48.09	-50.00	47.01	210	9505
281	-48.13	-50.00	47.05	210	9512
281	-48.20	-50.10	47.02	211	9518
281	-48.22	-50.10	46.97	211	9525
280	-48.27	-50.20	46.93	211	9532
280	-48.32	-50.20	46.95	211	9539
280	-48.38	-50.30	47.00	211	9547
279	-48.43	-50.30	47.06	211	9554
279	-48.49	-50.40	47.21	211	9561
279	-48.54	-50.40	47.34	211	9568
278	-48.61	-50.50	47.45	211	9576
278	-48.66	-50.50	47.48	211	9582
278	-48.68	-50.50	47.50	211	9587
278	-48.72	-50.60	47.51	211	9593
278	-48.77	-50.60	47.54	211	9598
277	-48.83	-50.70	47.60	211	9605
277	-48.88	-50.70	47.64	211	9612
277	-48.90	-50.70	47.72	211	9618
276	-48.95	-50.80	47.82	211	9624
276	-49.02	-50.80	47.88	211	9631
276	-49.06	-50.90	47.89	211	9635
276	-49.11	-50.90	47.88	211	9639
276	-49.13	-51.00	47.86	210	9646
275	-49.17	-51.00	47.85	210	9655
275	-49.26	-51.10	47.93	210	9665
274	-49.33	-51.20	48.07	210	9672
274	-49.42	-51.30	48.26	210	9676
274	-49.42	-51.30	48.46	210	9684
274	-49.51	-51.40	48.64	210	9693
273	-49.57	-51.40	48.76	210	9700
273	-49.64	-51.50	48.87	210	9708
273	-49.73	-51.60	49.02	210	9715
272	-49.75	-51.60	49.20	210	9722
272	-49.79	-51.70	49.46	209	9729
272	-49.86	-51.80	49.75	209	9736
272	-49.90	-51.80	49.98	209	9744
271	-49.97	-51.90	50.17	209	9752
271	-50.01	-51.90	50.29	209	9759
271	-50.08	-52.00	50.36	209	9766
270	-50.14	-52.10	50.40	209	9772
270	-50.18	-52.20	50.42	209	9778
270	-50.25	-52.30	50.45	209	9785
269	-50.33	-52.40	50.46	209	9794
269	-50.40	-52.50	50.47	209	9800
269	-50.46	-52.50	50.43	209	9804
269	-50.49	-52.60	50.37	209	9809
268	-50.55	-52.70	50.30	210	9816
268	-50.62	-52.70	50.23	210	9824
268	-50.70	-52.80	50.22	210	9832
268	-50.76	-52.90	50.27	210	9838
267	-50.81	-53.00	50.36	210	9843
267	-50.85	-53.00	50.46	210	9851
267	-50.91	-53.10	50.56	210	9860
266	-51.00	-53.20	50.64	210	9870
266	-51.04	-53.20	50.71	210	9876
266	-51.06	-53.30	50.79	210	9882
266	-51.08	-53.30	50.88	211	9888
265	-51.12	-53.30	50.98	211	9897
265	-51.23	-53.50	51.07	211	9903
265	-51.27	-53.50	51.12	211	9907
265	-51.31	-53.50	51.12	211	9913
264	-51.34	-53.60	51.07	212	9921
264	-51.40	-53.60	50.98	212	9933
263	-51.50	-53.70	50.89	212	9943
263	-51.59	-53.80	50.81	212	9951
263	-51.65	-53.90	50.75	212	9957
262	-51.71	-54.00	50.73	212	9964
262	-51.77	-54.00	50.74	213	9972
262	-51.86	-54.10	50.80	213	9978
262	-51.92	-54.10	50.87	213	9984
261	-51.98	-54.20	50.95	213	9991
261	-52.04	-54.30	51.02	213	9999
261	-52.13	-54.30	51.10	213	10007
260	-52.19	-54.40	51.18	213	10013
260	-52.23	-54.40	51.25	213	10018
260	-52.27	-54.50	51.32	213	10024
260	-52.35	-54.60	51.38	213	10033
259	-52.41	-54.60	51.42	214	10043
259	-52.52	-54.70	51.46	214	10053
259	-52.60	-54.80	51.46	214	10060
258	-52.68	-54.90	51.46	214	10066
258	-52.72	-55.00	51.44	214	10070
258	-52.74	-55.00	51.43	214	10076
258	-52.80	-55.10	51.40	214	10084
257	-52.88	-55.10	51.34	214	10091
257	-52.98	-55.30	51.26	214	10096
257	-53.02	-55.30	51.20	214	10099
257	-53.04	-55.30	51.15	214	10103
257	-53.06	-55.30	51.10	214	10110
256	-53.14	-55.40	51.01	214	10118
256	-53.22	-55.50	50.91	214	10125
256	-53.30	-55.60	50.82	214	10132
256	-53.36	-55.70	50.75	214	10139
255	-53.42	-55.70	50.70	214	10148
255	-53.52	-55.80	50.70	214	10158
254	-53.60	-55.90	50.77	214	10166
254	-53.70	-56.00	50.88	214	10172
254	-53.72	-56.00	50.97	215	10177
254	-53.76	-56.10	51.05	215	10186
253	-53.84	-56.20	51.11	215	10195
253	-53.95	-56.30	51.16	215	10203
253	-54.05	-56.40	51.22	215	10208
253	-54.11	-56.40	51.27	216	10210
253	-54.11	-56.40	51.30	216	10213
252	-54.15	-56.50	51.34	216	10219
252	-54.23	-56.50	51.35	216	10229
252	-54.36	-56.70	51.35	216	10236
252	-54.38	-56.70	51.34	216	10241
251	-54.46	-56.80	51.32	216	10246
251	-54.52	-56.80	51.27	216	10252
251	-54.58	-56.90	51.20	216	10258
251	-54.64	-57.00	51.12	216	10265
250	-54.70	-57.00	51.03	216	10270
250	-54.76	-57.10	50.97	216	10277
250	-54.82	-57.20	50.94	216	10286
249	-54.90	-57.20	50.93	216	10295
249	-55.02	-57.40	50.95	216	10303
249	-55.05	-57.40	50.98	216	10308
249	-55.11	-57.50	51.02	216	10312
248	-55.15	-57.50	51.08	216	10319
248	-55.21	-57.60	51.19	216	10329
248	-55.35	-57.80	51.30	215	10339
247	-55.46	-57.90	51.43	215	10347
247	-55.56	-58.00	51.52	215	10353
247	-55.64	-58.10	51.54	215	10357
247	-55.66	-58.10	51.52	215	10359
247	-55.70	-58.20	51.43	215	10364
246	-55.74	-58.30	51.34	215	10369
246	-55.79	-58.30	51.24	214	10374
246	-55.85	-58.40	51.16	214	10381
246	-55.91	-58.50	51.08	214	10388
246	-55.97	-58.50	50.98	214	10396
245	-56.04	-58.60	50.92	214	10404
245	-56.08	-58.60	50.86	214	10410
245	-56.12	-58.70	50.83	214	10415
244	-56.18	-58.80	50.85	214	10421
244	-56.25	-58.80	50.93	214	10428
244	-56.27	-58.90	51.05	214	10433
244	-56.35	-59.00	51.22	214	10440
244	-56.45	-59.00	51.43	213	10447
243	-56.52	-59.10	51.64	213	10453
243	-56.58	-59.20	51.86	213	10460
243	-56.64	-59.30	52.08	213	10470
242	-56.73	-59.40	52.29	213	10482
242	-56.83	-59.50	52.48	213	10493
241	-56.92	-59.60	52.62	214	10501
241	-57.02	-59.70	52.71	214	10507
241	-57.04	-59.70	52.77	214	10511
241	-57.11	-59.80	52.84	214	10516
241	-57.13	-59.80	52.90	214	10521
240	-57.19	-59.80	52.95	214	10529
240	-57.26	-59.90	53.02	214	10538
240	-57.36	-60.00	53.09	214	10544
240	-57.41	-60.10	53.16	214	10550
239	-57.47	-60.10	53.22	214	10556
239	-57.53	-60.20	53.26	214	10563
239	-57.62	-60.30	53.32	214	10570
239	-57.68	-60.30	53.39	214	10577
238	-57.75	-60.40	53.44	214	10583
238	-57.81	-60.50	53.46	213	10588
238	-57.86	-60.50	53.45	213	10592
238	-57.94	-60.60	53.40	213	10598
238	-58.01	-60.70	53.31	213	10607
237	-58.09	-60.80	53.22	213	10616
237	-58.16	-60.90	53.11	213	10625
236	-58.24	-61.00	52.99	213	10633
236	-58.35	-61.10	52.85	213	10640
236	-58.38	-61.10	52.73	213	10646
236	-58.44	-61.20	52.61	213	10651
236	-58.46	-61.20	52.49	213	10656
235	-58.50	-61.30	52.33	213	10665
235	-58.57	-61.30	52.16	213	10674
235	-58.66	-61.40	51.99	213	10680
235	-58.74	-61.50	51.85	213	10684
234	-58.76	-61.50	51.73	213	10687
234	-58.79	-61.60	51.66	213	10691
234	-58.85	-61.60	51.63	213	10698
234	-58.90	-61.70	51.66	213	10707
233	-59.00	-61.80	51.69	213	10714
233	-59.09	-61.80	51.70	213	10722
233	-59.16	-61.90	51.69	213	10728
233	-59.20	-62.00	51.68	213	10733
233	-59.25	-62.00	51.67	213	10738
232	-59.27	-62.00	51.67	213	10746
232	-59.36	-62.10	51.64	213	10755
232	-59.46	-62.20	51.55	213	10762
232	-59.55	-62.30	51.44	213	10766
232	-59.57	-62.40	51.32	213	10768
231	-59.60	-62.40	51.19	213	10772
231	-59.66	-62.50	51.10	213	10779
231	-59.75	-62.60	51.09	213	10785
231	-59.78	-62.60	51.13	213	10790
230	-59.84	-62.70	51.20	213	10796
230	-59.89	-62.70	51.25	213	10805
230	-59.99	-62.80	51.30	213	10814
230	-60.06	-62.90	51.36	214	10820
229	-60.15	-63.00	51.44	214	10826
229	-60.18	-63.00	51.53	214	10835
229	-60.25	-63.10	51.64	214	10844
228	-60.34	-63.20	51.81	213	10851
228	-60.42	-63.20	51.94	213	10858
228	-60.47	-63.30	52.05	213	10865
228	-60.54	-63.40	52.14	213	10873
227	-60.64	-63.50	52.21	213	10883
227	-60.75	-63.60	52.26	213	10894
226	-60.84	-63.70	52.23	213	10903
226	-60.93	-63.80	52.17	213	10909
226	-60.97	-63.90	52.10	213	10913
226	-61.00	-63.90	52.03	213	10916
226	-61.02	-63.90	51.99	213	10924
225	-61.08	-64.00	51.90	213	10933
225	-61.17	-64.10	51.83	213	10942
225	-61.28	-64.20	51.76	213	10948
225	-61.35	-64.30	51.65	213	10953
224	-61.41	-64.30	51.55	213	10960
224	-61.46	-64.40	51.47	213	10970
224	-61.59	-64.50	51.50	213	10978
224	-61.62	-64.60	51.58	213	10984
223	-61.68	-64.70	51.66	213	10993
223	-61.75	-64.80	51.75	213	11004
222	-61.88	-64.90	51.77	213	11015
222	-61.99	-65.00	51.76	213	11023
222	-62.06	-65.10	51.74	213	11025
222	-62.06	-65.10	51.75	213	11028
222	-62.12	-65.20	51.79	212	11038
221	-62.21	-65.30	51.88	212	11048
221	-62.35	-65.40	52.02	212	11054
221	-62.39	-65.50	52.12	213	11058
221	-62.42	-65.60	52.19	213	11064
220	-62.48	-65.60	52.26	213	11072
220	-62.57	-65.70	52.32	213	11082
220	-62.66	-65.80	52.41	213	11091
220	-62.73	-65.90	52.50	213	11099
219	-62.82	-66.00	52.63	213	11107
219	-62.91	-66.10	52.75	214	11114
219	-62.99	-66.20	52.89	214	11118
219	-63.01	-66.20	52.99	214	11121
219	-63.04	-66.20	53.07	214	11125
218	-63.10	-66.30	53.15	214	11133
218	-63.20	-66.40	53.26	214	11140
218	-63.26	-66.50	53.36	214	11143
218	-63.30	-66.50	53.49	214	11147
218	-63.33	-66.60	53.61	214	11153
217	-63.42	-66.70	53.77	214	11163
217	-63.53	-66.80	53.88	214	11173
217	-63.60	-66.90	53.96	214	11180
216	-63.68	-67.00	53.95	214	11185
216	-63.69	-67.00	53.92	214	11190
216	-63.75	-67.10	53.89	214	11197
216	-63.82	-67.20	53.88	215	11205
215	-63.90	-67.30	53.91	215	11215
215	-63.98	-67.40	54.00	215	11225
215	-64.08	-67.50	54.12	215	11232
214	-64.18	-67.60	54.26	216	11239
214	-64.24	-67.70	54.35	216	11241
214	-64.24	-67.70	54.30	216	11243
214	-64.29	-67.80	54.17	216	11248
214	-64.33	-67.80	54.13	216	11254
214	-64.38	-67.80	54.09	216	11263
213	-64.50	-68.00	54.06	216	11275
213	-64.61	-68.10	54.05	216	11288
212	-64.72	-68.20	54.08	216	11299
212	-64.83	-68.30	54.08	216	11306
212	-64.90	-68.40	54.02	216	11311
212	-64.92	-68.40	53.91	216	11317
212	-64.95	-68.40	53.80	216	11324
211	-65.05	-68.50	53.82	216	11332
211	-65.08	-68.60	53.95	217	11338
211	-65.14	-68.60	54.13	217	11343
211	-65.16	-68.70	54.33	217	11351
210	-65.19	-68.70	54.55	217	11362
210	-65.28	-68.80	54.78	218	11373
210	-65.36	-68.80	55.01	218	11381
210	-65.43	-68.90	55.24	218	11386
209	-65.49	-69.00	55.48	218	11390
209	-65.57	-69.10	55.76	218	11400
209	-65.65	-69.20	56.03	218	11409
208	-65.72	-69.30	56.25	218	11420
208	-65.82	-69.30	56.43	218	11426
208	-65.87	-69.40	56.51	218	11430
208	-65.89	-69.40	56.59	218	11436
207	-65.96	-69.50	56.64	218	11446
207	-66.02	-69.50	56.65	218	11454
207	-66.09	-69.60	56.69	218	11462
207	-66.17	-69.70	56.72	218	11471
206	-66.20	-69.70	56.77	218	11477
206	-66.20	-69.70	56.83	218	11482
206	-66.20	-69.70	56.91	218	11486
206	-66.20	-69.70	56.99	218	11492
206	-66.22	-69.70	57.04	218	11499
205	-66.22	-69.70	57.05	218	11505
205	-66.15	-69.60	57.06	218	11512
205	-66.17	-69.60	57.03	218	11518
205	-66.17	-69.60	56.98	218	11525
204	-66.24	-69.60	56.83	218	11532
204	-66.09	-69.50	56.64	219	11541
204	-65.78	-69.10	56.36	219	11548
204	-65.71	-69.00	56.02	219	11555
204	-65.71	-69.00	55.67	219	11562
203	-65.74	-69.00	55.35	219	11568
203	-65.82	-69.10	55.07	219	11576
203	-65.86	-69.10	54.80	220	11584
202	-65.91	-69.10	54.53	220	11593
202	-65.80	-69.00	54.24	220	11601
202	-65.65	-68.80	53.89	220	11609
202	-65.53	-68.60	53.49	220	11619
201	-65.49	-68.60	53.08	221	11628
201	-65.51	-68.60	52.72	221	11633
201	-65.53	-68.50	52.43	221	11639
201	-65.42	-68.40	52.14	222	11646
200	-65.20	-68.20	51.85	222	11654
200	-64.98	-67.90	51.57	222	11660
200	-64.81	-67.70	51.32	222	11667
200	-64.76	-67.60	51.05	223	11674
200	-64.46	-67.20	50.77	223	11682
199	-64.32	-67.10	50.55	224	11690
199	-64.39	-67.10	50.38	224	11696
199	-64.44	-67.10	50.27	224	11700
199	-64.42	-67.00	50.18	224	11705
199	-64.44	-67.00	50.10	225	11710
198	-64.37	-66.90	50.02	225	11718
198	-64.39	-66.80	49.97	225	11727
198	-64.44	-66.90	49.96	225	11734
198	-64.30	-66.70	49.96	226	11741
198	-64.08	-66.40	50.00	226	11745
197	-63.67	-66.00	50.08	226	11749
197	-63.41	-65.70	50.16	226	11756
197	-63.25	-65.50	50.22	227	11763
197	-62.69	-64.90	50.25	227	11770
197	-62.27	-64.50	50.27	227	11772
196	-62.02	-64.20	50.28	227	11780
196	-61.87	-64.00	50.27	228	11789
196	-61.85	-63.90	50.26	228	11796
196	-61.80	-63.80	50.25	228	11802
196	-61.78	-63.70	50.23	228	11805
196	-61.76	-63.70	50.23	228	11808
195	-61.76	-63.70	50.22	229	11812
195	-61.76	-63.70	50.22	229	11819
195	-61.76	-63.60	50.24	229	11824
195	-61.76	-63.60	50.27	230	11829
195	-61.76	-63.60	50.29	230	11835
194	-61.80	-63.60	50.33	230	11843
194	-61.75	-63.50	50.38	231	11851
194	-61.64	-63.40	50.41	231	11860
194	-61.45	-63.20	50.42	232	11867
193	-61.04	-62.80	50.43	232	11874
193	-60.71	-62.50	50.47	232	11882
193	-60.58	-62.30	50.52	233	11890
193	-60.34	-62.10	50.58	233	11899
192	-60.07	-61.80	50.67	233	11904
192	-59.98	-61.70	50.75	234	11907
192	-59.66	-61.40	50.82	234	11913
192	-59.25	-61.00	50.86	234	11921
192	-59.12	-60.90	50.89	235	11929
192	-58.98	-60.70	50.91	235	11935
191	-58.61	-60.40	50.92	236	11939
191	-58.46	-60.20	50.92	236	11943
191	-58.27	-60.00	50.89	236	11948
191	-58.07	-59.90	50.85	236	11953
191	-57.85	-59.60	50.80	237	11959
191	-57.81	-59.60	50.76	237	11966
190	-57.79	-59.50	50.72	237	11972
190	-57.66	-59.40	50.67	237	11977
190	-57.55	-59.30	50.61	237	11981
190	-57.21	-59.00	50.57	238	11990
190	-56.98	-58.80	50.51	238	11997
190	-56.81	-58.60	50.44	238	12003
189	-56.72	-58.50	50.37	238	12009
189	-56.53	-58.30	50.32	239	12015
189	-56.37	-58.10	50.29	239	12020
189	-56.28	-58.00	50.32	239	12024
189	-56.22	-57.90	50.36	240	12030
189	-56.20	-57.90	50.40	240	12035
188	-56.20	-57.80	50.45	240	12041
188	-56.18	-57.80	50.50	240	12048
188	-56.16	-57.80	50.53	241	12056
188	-56.12	-57.70	50.52	241	12064
188	-56.09	-57.70	50.53	241	12070
187	-56.05	-57.60	50.54	241	12074
187	-55.99	-57.50	50.55	241	12079
187	-55.95	-57.50	50.53	242	12084
187	-55.84	-57.50	50.43	242	12090
187	-55.70	-57.40	50.31	242	12100
186	-55.57	-57.20	50.17	242	12109
186	-55.43	-57.10	49.99	243	12117
186	-55.29	-57.00	49.80	243	12122
186	-55.24	-57.00	49.65	243	12125
186	-55.22	-57.00	49.53	243	12129
186	-55.18	-57.10	49.44	243	12135
185	-55.12	-57.00	49.34	244	12142
185	-55.08	-56.90	49.23	244	12147
185	-55.08	-57.00	49.12	244	12151
185	-55.00	-56.90	49.02	244	12156
185	-54.79	-56.80	48.91	244	12162
185	-54.59	-56.50	48.81	244	12169
184	-54.43	-56.30	48.73	245	12175
184	-54.31	-56.20	48.65	245	12180
184	-54.31	-56.30	48.55	245	12186
184	-54.27	-56.30	48.46	245	12191
184	-54.29	-56.40	48.35	246	12196
184	-54.31	-56.40	48.24	246	12202
184	-54.31	-56.40	48.14	246	12207
183	-54.35	-56.40	48.05	246	12212
183	-54.37	-56.40	47.98	246	12217
183	-54.39	-56.50	47.91	246	12224
183	-54.43	-56.50	47.83	246	12231
183	-54.45	-56.50	47.79	246	12236
183	-54.47	-56.60	47.75	246	12242
182	-54.51	-56.70	47.74	245	12248
182	-54.57	-56.80	47.73	245	12255
182	-54.63	-56.80	47.77	245	12263
182	-54.67	-56.80	47.81	245	12268
182	-54.71	-56.80	47.83	245	12272
182	-54.77	-56.80	47.81	245	12278
181	-54.79	-56.90	47.74	245	12285
181	-54.83	-57.00	47.68	246	12292
181	-54.87	-57.00	47.66	246	12298
181	-54.91	-57.10	47.66	246	12304
181	-54.98	-57.30	47.70	246	12311
180	-55.06	-57.50	47.74	246	12320
180	-55.14	-57.60	47.78	246	12329
180	-55.20	-57.70	47.75	246	12338
180	-55.28	-57.80	47.67	246	12346
179	-55.30	-58.00	47.55	246	12354
179	-55.36	-58.10	47.40	247	12360
179	-55.41	-58.30	47.25	247	12366
179	-55.49	-58.40	47.11	247	12372
179	-55.53	-58.40	46.95	247	12379
178	-55.63	-58.60	46.78	247	12385
178	-55.69	-58.80	46.59	248	12391
178	-55.72	-58.90	46.42	248	12397
178	-55.76	-59.00	46.24	248	12404
178	-55.80	-59.00	45.99	248	12410
178	-55.86	-59.00	45.68	249	12416
178	-55.92	-59.00	45.36	249	12422
177	-55.99	-59.00	45.08	249	12428
177	-56.07	-59.20	44.82	250	12436
177	-56.15	-59.30	44.53	250	12448
176	-56.22	-59.40	44.20	250	12461
176	-56.30	-59.50	43.84	250	12472
176	-56.34	-59.60	43.44	251	12478
176	-56.40	-59.80	43.02	251	12482
176	-56.42	-60.00	42.58	251	12486
176	-56.45	-60.20	42.18	252	12492
175	-56.47	-60.30	41.87	252	12502
175	-56.55	-60.20	41.59	252	12511
175	-56.63	-60.30	41.32	252	12518
175	-56.68	-60.70	41.09	252	12525
174	-56.65	-60.70	40.88	252	12534
174	-56.63	-60.70	40.72	252	12542
174	-56.55	-60.60	40.59	251	12549
174	-56.47	-60.60	40.49	251	12553
174	-56.47	-60.60	40.40	251	12557
174	-56.44	-60.60	40.37	251	12562
174	-56.30	-60.50	40.40	251	12566
173	-56.21	-60.40	40.48	251	12571
173	-56.17	-60.30	40.58	251	12575
173	-56.17	-60.20	40.68	251	12580
173	-56.19	-60.10	40.74	251	12586
173	-56.19	-60.00	40.79	250	12591
173	-56.21	-59.90	40.83	250	12596
173	-56.23	-59.90	40.87	250	12601
172	-56.23	-59.90	40.90	250	12608
172	-56.19	-59.80	40.91	250	12614
172	-56.15	-59.70	40.93	249	12619
172	-56.09	-59.60	40.95	249	12623
172	-56.09	-59.60	40.98	249	12629
172	-56.05	-59.50	41.02	249	12635
172	-56.02	-59.30	41.08	249	12641
171	-55.96	-59.00	41.17	248	12648
171	-55.82	-58.80	41.30	248	12655
171	-55.75	-58.80	41.41	248	12661
171	-55.71	-58.90	41.55	248	12666
171	-55.63	-58.80	41.72	248	12672
170	-55.57	-58.50	41.92	248	12678
170	-55.55	-58.40	42.11	248	12683
170	-55.53	-58.30	42.29	248	12688
170	-55.59	-58.30	42.46	248	12695
170	-55.61	-58.20	42.64	248	12702
170	-55.65	-58.10	42.83	248	12708
170	-55.67	-58.00	43.05	247	12714
170	-55.69	-58.10	43.26	247	12718
169	-55.69	-58.20	43.48	247	12722
169	-55.71	-58.40	43.69	247	12728
169	-55.71	-58.50	43.86	247	12735
169	-55.75	-58.40	44.04	247	12742
169	-55.75	-58.40	44.20	247	12749
168	-55.77	-58.50	44.35	247	12756
168	-55.77	-58.50	44.52	247	12761
168	-55.77	-58.50	44.67	247	12767
168	-55.78	-58.50	44.82	247	12773
168	-55.80	-58.50	44.94	247	12777
168	-55.82	-58.60	45.07	247	12784
168	-55.84	-58.60	45.19	247	12791
167	-55.82	-58.70	45.31	247	12797
167	-55.86	-58.70	45.44	247	12804
167	-55.88	-58.80	45.54	247	12810
167	-55.90	-58.80	45.63	247	12815
167	-55.92	-58.80	45.74	247	12821
167	-55.92	-58.80	45.85	247	12826
166	-55.96	-58.80	45.96	247	12834
166	-56.02	-58.90	46.02	248	12841
166	-56.02	-58.90	46.07	248	12848
166	-55.96	-58.90	46.08	248	12854
166	-55.84	-58.90	46.07	248	12861
166	-55.67	-58.70	46.04	248	12868
165	-55.50	-58.60	46.00	248	12873
165	-55.44	-58.60	45.95	248	12878
165	-55.42	-58.50	45.91	248	12883
165	-55.46	-58.60	45.86	249	12890
165	-55.50	-58.70	45.80	249	12896
165	-55.51	-58.80	45.72	249	12903
164	-55.55	-58.80	45.63	249	12911
164	-55.61	-58.90	45.52	250	12919
164	-55.63	-59.00	45.40	250	12926
164	-55.65	-59.00	45.27	250	12932
164	-55.73	-59.10	45.16	250	12939
164	-55.75	-59.20	45.05	250	12946
163	-55.79	-59.30	44.94	250	12955
163	-55.82	-59.40	44.82	250	12964
163	-55.86	-59.40	44.70	251	12969
163	-55.90	-59.60	44.57	251	12973
163	-55.88	-59.80	44.44	251	12976
163	-55.88	-60.00	44.32	251	12980
162	-55.86	-60.00	44.21	251	12987
162	-55.83	-59.90	44.11	251	12994
162	-55.75	-59.90	44.01	251	12998
162	-55.69	-60.00	43.90	251	13004
162	-55.69	-60.00	43.81	251	13010
162	-55.71	-60.00	43.73	251	13015
162	-55.75	-59.90	43.64	251	13021
162	-55.79	-60.00	43.56	251	13027
161	-55.83	-60.00	43.47	251	13034
161	-55.86	-60.00	43.39	251	13040
161	-55.90	-60.00	43.30	251	13046
161	-55.92	-59.90	43.23	251	13051
161	-55.96	-59.90	43.19	251	13057
161	-56.00	-59.90	43.16	251	13062
160	-56.00	-59.90	43.15	251	13067
160	-56.02	-59.90	43.15	251	13073
160	-56.02	-59.80	43.14	251	13078
160	-56.00	-59.70	43.13	251	13083
160	-56.02	-59.70	43.09	251	13090
160	-56.00	-59.60	43.05	251	13096
160	-55.98	-59.50	43.00	251	13102
159	-56.00	-59.50	42.97	251	13109
159	-55.96	-59.40	42.98	251	13115
159	-56.00	-59.40	43.00	251	13121
159	-56.04	-59.20	43.06	252	13126
159	-56.06	-59.10	43.12	252	13130
159	-56.10	-59.20	43.18	252	13136
159	-56.15	-59.30	43.23	252	13144
158	-56.15	-59.30	43.29	252	13151
158	-56.17	-59.20	43.37	252	13158
158	-56.17	-59.10	43.47	252	13162
158	-56.19	-59.10	43.59	252	13168
158	-56.21	-59.20	43.70	252	13173
158	-56.23	-59.20	43.80	252	13178
158	-56.25	-59.10	43.90	252	13183
157	-56.23	-59.10	43.96	252	13189
157	-56.29	-59.20	44.04	252	13193
157	-56.33	-59.40	44.12	252	13199
157	-56.34	-59.50	44.22	252	13204
157	-56.38	-59.40	44.31	252	13210
157	-56.38	-59.40	44.40	252	13215
157	-56.40	-59.60	44.49	252	13220
